Date,Recorded at,Scheduled for,Amount,Activity,Pending,Raw description,Description,Category folder,Category,Street address,City,State,Zip,Latitude,Longitude,Memo
2014/05/04,2014-05-04 02:25:43 PM -0700,,-163.16,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/05/06,2014-05-05 06:06:23 PM -0700,,-3.66,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/05/05,2014-05-05 10:04:08 AM -0700,,-8.54,Signature purchase,false,THE PITA PIT             ,The Pita Pit,Food & Drink,Restaurants,1509 Arapahoe Ave,Boulder,CO,80302,40.014848,-105.274258,
2014/05/05,2014-05-05 12:37:06 PM -0700,,-4.03,Signature purchase,false,THE CUP ESPRESSO CAFE    ,The Cup Espresso Cafe,Food & Drink,Fast Food,1521 Pearl St,Boulder,CO,80302,40.01898,-105.27531,
2014/05/07,2014-05-06 07:14:14 PM -0700,,-3.10,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/05/08,2014-05-08 05:07:37 AM -0700,,-2.50,Signature purchase,false,SQ *CAFFE SOLE           ,Caffe Sole,Food & Drink,Restaurants,637R S Broadway St,Boulder,CO,80305,39.983128,-105.250002,
2014/05/10,2014-05-09 08:03:48 PM -0700,,-1.07,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014371,-105.227532,
2014/05/10,2014-05-09 08:16:39 PM -0700,,-1.61,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.015791394233496,-105.25203824043274,
2014/05/11,2014-05-10 05:09:10 PM -0700,,-14.33,Signature purchase,false,NOODLES  CO 150          ,Noodles & Company,Food & Drink,Fast Food,1600 28th St #1208,Boulder,CO,80305,40.015658,-105.2579,
2014/05/10,2014-05-10 10:55:10 AM -0700,,-14.56,Signature purchase,false,CHICK-FIL-A #1290        ,Chick Fil A,Food & Drink,Fast Food,"",Broomfield,CO,80021,39.911515,-105.129891,
2014/05/12,2014-05-11 06:02:25 PM -0700,,-3.10,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/05/12,2014-05-12 03:31:13 AM -0700,,-2.06,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/05/13,2014-05-12 06:16:09 PM -0700,,-34.07,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/05/12,2014-05-12 07:42:27 AM -0700,,-78.90,Pin purchase,false,SHELL Service Station    ,Shell Service Station,Transportation,Gas,"",Boulder,CO,80301,40.051351,-105.227413,
2014/05/12,2014-05-12 08:01:49 AM -0700,,-3.75,Signature purchase,false,BOULDER PARKING-CAGID    ,Boulder Parking Cagid,Transportation,Parking & Tolls,"",Boulder,CO,80302,40.019224,-105.274675,
2014/05/12,2014-05-12 11:02:29 AM -0700,,-3.75,Signature purchase,false,BOULDER PARKING-CAGID    ,Boulder Parking Cagid,Transportation,Parking & Tolls,"",Boulder,CO,80302,40.019224,-105.274675,
2014/05/14,2014-05-13 08:17:34 PM -0700,,-41.00,Atm withdrawal,false,1535 Pearl St            ,Mountain Sun Pub & Brewery,Uncategorized,Cash,1535 Pearl St,Boulder,CO,80302,40.018968,-105.275195,
2014/05/15,2014-05-14 06:43:10 PM -0700,,-31.78,Signature purchase,false,RED ROBIN #20            ,Red Robin Gourmet Burgers,Food & Drink,Restaurants,1 W Flatiron Cir #504,Broomfield,CO,80021,39.92991,-105.134531,
2014/05/15,2014-05-15 05:02:13 AM -0700,,-3.50,Signature purchase,false,SQ *CAFFE SOLE           ,Caffe Sole,Food & Drink,Restaurants,637R S Broadway St,Boulder,CO,80305,39.983128,-105.250002,
2014/05/16,2014-05-16 04:37:37 PM -0700,,-33.48,Signature purchase,false,PEI WEI #0104      Q02   ,Pei Wei 0104 Q02,Food & Drink,Fast Food,0104 Q02,Boulder,CO,80301,40.051351,-105.227413,
2014/05/16,2014-05-16 04:39:32 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/05/17,2014-05-16 05:41:56 PM -0700,,-7.24,Signature purchase,false,WHOLEFDS BSL 10301       ,Wholefds Bsl,Food & Drink,Groceries,"",Boulder,CO,80305,39.981863,-105.258485,
2014/05/18,2014-05-18 03:53:36 PM -0700,,-69.13,Pin purchase,false,7-ELEVEN                 ,7 Eleven,Transportation,Gas,7 Eleven,Brockton,MA,"",42.082543,-71.024638,
2014/05/19,2014-05-19 02:33:53 PM -0700,,-12.47,Signature purchase,false,SQ *CAFFE SOLE           ,Caffe Sole,Food & Drink,Restaurants,637R S Broadway St,Boulder,CO,80305,39.983128,-105.250002,
2014/05/20,2014-05-20 11:19:29 AM -0700,,-7.05,Signature purchase,false,CHIPOTLE 0011            ,Chipotle Mexican Grill,Food & Drink,Fast Food,919 Pearl St,Boulder,CO,80302,40.01733,-105.283344,
2014/05/22,2014-05-22 05:02:58 AM -0700,,-3.00,Signature purchase,false,SQ *CAFFE SOLE           ,Caffe Sole,Food & Drink,Restaurants,637R S Broadway St,Boulder,CO,80305,39.983128,-105.250002,
2014/05/23,2014-05-22 05:40:44 PM -0700,,-6.00,Signature purchase,false,RIVER NORTH BREWERY      ,River North Brewery,Food & Drink,Alcohol & Bars,2401 Blake St #1,Denver,CO,80205,39.758217,-104.989474,
2014/05/24,2014-05-23 06:04:52 PM -0700,,-22.99,Signature purchase,false,PANERA BREAD #3080       ,Panera Bread,Food & Drink,Fast Food,302 Center Dr,Superior,CO,80027,39.955793,-105.16902,
2014/05/24,2014-05-24 03:43:52 PM -0700,,-118.19,Signature purchase,false,WHOLEFDS BSL 10301       ,Wholefds Bsl,Food & Drink,Groceries,"",Boulder,CO,80305,39.981863,-105.258485,
2014/05/26,2014-05-26 03:50:35 AM -0700,,-6.20,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/05/27,2014-05-27 03:07:41 PM -0700,,-149.88,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/05/28,2014-05-28 03:36:12 PM -0700,,-30.35,Signature purchase,false,DOMINO'S 6231            ,Domino's Pizza,Food & Drink,Fast Food,2425 Canyon Blvd,Boulder,CO,80302,40.018,-105.262005,
2014/05/29,2014-05-28 06:42:51 PM -0700,,-63.00,Atm withdrawal,false,4580 W 120TH AVE         ,Chase ATM,Uncategorized,Cash,4580 W 120Th Ave,Broomfield,CO,"",39.953382,-105.052125,
2014/05/30,2014-05-29 09:32:06 PM -0700,,-25.33,Signature purchase,false,TSE K&G 536              ,Tse K&G,Transportation,Gas,"",Boulder,CO,80303,40.002312,-105.233612,
2014/05/30,2014-05-30 04:39:26 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/05/31,2014-05-30 05:21:11 PM -0700,,-26.31,Signature purchase,false,NOODLES  CO 150          ,Noodles & Company,Food & Drink,Fast Food,1600 28th St #1208,Boulder,CO,80305,40.015658,-105.2579,
2014/05/31,2014-05-30 06:16:47 PM -0700,,-8.72,Signature purchase,false,ASPEN LEAF YOGURT - BO   ,Aspen Leaf Yogurt Bo,Food & Drink,Fast Food,"",Boulder,CO,80305,39.981863,-105.258485,
2014/05/31,2014-05-31 03:45:33 PM -0700,,-3.10,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/06/01,2014-06-01 01:04:36 PM -0700,,-81.65,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/06/01,2014-06-01 04:41:27 PM -0700,,-14.72,Signature purchase,false,MUSTARDS LAST STAND INC  ,Mustard's Last Stand,Food & Drink,Fast Food,1719 Broadway St,Boulder,CO,80302,40.014488,-105.279007,
2014/06/02,2014-06-01 06:07:36 PM -0700,,-4.79,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/06/02,2014-06-01 07:54:19 PM -0700,,-55.17,Signature purchase,false,KWIK MART 2              ,Kwik Mart Inc,Transportation,Gas,217 Colorado 119,Nederland,CO,80466,39.962883,-105.510038,
2014/06/03,2014-06-03 10:47:15 AM -0700,,-43.61,Signature purchase,false,TABLE MESA HARDWAR       ,Table Mesa Hardwar,Uncategorized,Unknown,"",Boulder,CO,80305,39.981863,-105.258485,
2014/06/05,2014-06-04 09:31:04 PM -0700,,-5.17,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/06/07,2014-06-06 05:27:40 PM -0700,,-28.47,Signature purchase,false,NOODLES  CO 150          ,Noodles & Company,Food & Drink,Fast Food,1600 28th St #1208,Boulder,CO,80305,40.015658,-105.2579,
2014/06/07,2014-06-07 03:47:41 PM -0700,,-230.78,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/06/08,2014-06-08 02:38:55 PM -0700,,-46.09,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/06/09,2014-06-09 01:30:56 PM -0700,,-3.10,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/06/13,2014-06-13 02:19:01 PM -0700,,-46.56,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/06/13,2014-06-13 04:41:12 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/06/16,2014-06-15 05:15:58 PM -0700,,-16.60,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/06/16,2014-06-16 12:45:47 AM -0700,,-25.88,Signature purchase,false,MSFT   *XBOX LIVE        ,Xbox Live,Uncategorized,Unknown,"","",WA,98052,47.68099,-122.120531,
2014/06/17,2014-06-17 10:06:39 AM -0700,,-1.25,Signature purchase,false,BOULDER PARKING-CAGID    ,Boulder Parking Cagid,Transportation,Parking & Tolls,"",Boulder,CO,80302,40.019224,-105.274675,
2014/06/17,2014-06-17 10:36:29 AM -0700,,-11.50,Signature purchase,false,OZO COFFEE CO            ,Ozo Coffee Co,Food & Drink,Restaurants,1015 Pearl St,Boulder,CO,80302,40.01762,-105.282195,
2014/06/17,2014-06-17 12:24:30 PM -0700,,-139.50,Signature purchase,false,ACT*BoulderParksAndRec   ,Boulderparksandrec,Uncategorized,Unknown,"","",CA,92121,32.899592,-117.201203,
2014/06/19,2014-06-18 05:19:41 PM -0700,,-27.07,Signature purchase,false,NOODLES  CO 150          ,Noodles & Company,Food & Drink,Fast Food,1600 28th St #1208,Boulder,CO,80305,40.015658,-105.2579,
2014/06/18,2014-06-18 12:13:30 AM -0700,,-78.63,Signature purchase,false,TSE 517                  ,Tse,Transportation,Gas,"",Boulder,CO,80301,40.051351,-105.227413,
2014/06/21,2014-06-20 06:35:51 PM -0700,,-2.80,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014204,-105.227459,
2014/06/21,2014-06-20 06:55:09 PM -0700,,-5.95,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.015791394233496,-105.25203824043274,
2014/06/20,2014-06-20 08:06:10 AM -0700,,-16.55,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/06/20,2014-06-20 08:18:53 AM -0700,,-1.03,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/06/21,2014-06-21 01:04:59 PM -0700,,-16.59,Signature purchase,false,CHICK-FIL-A #1290        ,Chick Fil A,Food & Drink,Fast Food,"",Broomfield,CO,80021,39.911515,-105.129891,
2014/06/21,2014-06-21 01:58:12 PM -0700,,-3.34,Signature purchase,false,CHICK-FIL-A #1290        ,Chick Fil A,Food & Drink,Fast Food,"",Broomfield,CO,80021,39.911515,-105.129891,
2014/06/22,2014-06-22 04:20:05 PM -0700,,-26.81,Signature purchase,false,THE HOME DEPOT #1546     ,The Home Depot - Boulder,Uncategorized,Unknown,1600 29th St,Boulder,CO,80303,40.016006,-105.254943,
2014/06/23,2014-06-22 05:35:12 PM -0700,,-52.97,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/06/24,2014-06-23 05:50:29 PM -0700,,-13.11,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.015791394233496,-105.25203824043274,
2014/06/25,2014-06-24 08:16:29 PM -0700,,-5.17,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/06/25,2014-06-24 10:37:12 PM -0700,,-1.03,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/06/26,2014-06-26 01:35:46 PM -0700,,-3.51,Signature purchase,false,THE CUP ESPRESSO CAFE    ,The Cup Espresso Cafe,Food & Drink,Fast Food,1521 Pearl St,Boulder,CO,80302,40.019212,-105.275446,
2014/06/27,2014-06-27 04:38:28 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/06/28,2014-06-27 05:58:59 PM -0700,,-46.97,Signature purchase,false,BACK COUNTRY PIZZA       ,Back Country Pizza,Food & Drink,Restaurants,"",Boulder,CO,80302,40.019224,-105.274675,
2014/06/28,2014-06-27 06:14:46 PM -0700,,-11.19,Signature purchase,false,DAIRY QUEEN OJ 12406 D   ,Dairy Queen,Food & Drink,Fast Food,685 30th St,Boulder,CO,80303,39.999273522492125,-105.2538487633758,
2014/06/29,2014-06-28 05:58:20 PM -0700,,-14.58,Signature purchase,false,PANDA EXPRESS 1100       ,Panda Express,Food & Drink,Fast Food,301 Center Dr,Superior,CO,80027,39.957895,-105.169414,
2014/06/29,2014-06-29 01:41:08 PM -0700,,-83.11,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/06/29,2014-06-29 08:35:52 AM -0700,,-1.03,Signature purchase,false,APL*APPLE ITUNES STORE   ,Apple iTunes Store,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/06/30,2014-06-30 11:34:23 AM -0700,,-7.54,Signature purchase,false,THE PITA PIT             ,The Pita Pit,Food & Drink,Restaurants,1509 Arapahoe Ave,Boulder,CO,80302,40.014889,-105.274343,
2014/07/01,2014-07-01 02:56:46 PM -0700,,-71.86,Signature purchase,false,ACT*BoulderParksAndRec   ,Boulderparksandrec,Uncategorized,Unknown,"","",CA,92121,32.899592,-117.201203,
2014/07/02,2014-07-01 06:44:55 PM -0700,,-20.00,Signature purchase,false,PETTYJOHNS LIQUOR & WI   ,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,"",Boulder,CO,80305,39.981863,-105.258485,
2014/07/03,2014-07-02 05:34:18 PM -0700,,-8.18,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/07/03,2014-07-02 05:52:41 PM -0700,,-5.39,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/07/03,2014-07-02 07:08:32 PM -0700,,-59.93,Pin purchase,false,SHELL Service Station    ,Shell Service Station,Transportation,Gas,"",Boulder,CO,80301,40.051351,-105.227413,
2014/07/03,2014-07-03 08:43:07 AM -0700,,-12.41,Signature purchase,false,APL* ITUNES.COM/BILL     ,Itunes.com Bill,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/07/03,2014-07-03 09:02:39 AM -0700,,-10.34,Signature purchase,false,APL* ITUNES.COM/BILL     ,Itunes.com Bill,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/07/04,2014-07-04 11:10:38 AM -0700,,-10.35,Signature purchase,false,APL* ITUNES.COM/BILL     ,Itunes.com Bill,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/07/04,2014-07-04 11:10:43 AM -0700,,-10.35,Signature purchase,false,APL* ITUNES.COM/BILL     ,Itunes.com Bill,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/07/04,2014-07-04 12:08:28 PM -0700,,-10.34,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/07/06,2014-07-06 03:10:34 PM -0700,,-95.60,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/07/08,2014-07-08 04:38:24 AM -0700,,-1.03,Signature purchase,false,APL* ITUNES.COM/BILL     ,Itunes.com Bill,Culture,Music,"","",CA,95014,37.30661,-122.080628,
2014/07/08,2014-07-08 04:50:50 PM -0700,,-11.41,Signature purchase,false,NOODLES  CO 150          ,Noodles & Company,Food & Drink,Fast Food,1600 28th St #1208,Boulder,CO,80305,40.015658,-105.2579,
2014/07/08,2014-07-08 08:10:47 AM -0700,,-63.00,Atm withdrawal,false,603 S BROADWAY ST        ,Chase ATM,Uncategorized,Cash,603 S Broadway St,Boulder,CO,"",40.027443,-105.25174,
2014/07/10,2014-07-10 05:10:45 AM -0700,,-7.00,Signature purchase,false,SQ *CAFFE SOLE           ,Caffe Sole,Food & Drink,Restaurants,637R S Broadway St,Boulder,CO,80305,39.98321,-105.25,
2014/07/11,2014-07-11 04:35:55 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/07/11,2014-07-11 04:52:52 PM -0700,,-23.19,Signature purchase,false,PEI WEI #0104      Q02   ,Pei Wei 0104 Q02,Food & Drink,Fast Food,0104 Q02,Boulder,CO,80301,40.051351,-105.227413,
2014/07/12,2014-07-11 06:22:49 PM -0700,,-5.92,Pin purchase,false,THE HOME DEPOT #1546     ,The Home Depot,Uncategorized,Unknown,"",Boulder,CO,80303-0000,40.002312,-105.233612,
2014/07/11,2014-07-11 11:27:16 AM -0700,,-41.00,Atm withdrawal,false,1535 Pearl St            ,Mountain Sun Pu ATM,Uncategorized,Cash,1535 Pearl St,Boulder,CO,80302,40.019224,-105.274675,
2014/07/12,2014-07-12 11:26:46 AM -0700,,-71.19,Pin purchase,false,KING SOOPERS 600 SOUTH BR,King Soopers,Transportation,Gas,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/07/13,2014-07-13 03:29:54 PM -0700,,-22.24,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.016091,-105.251834,
2014/07/14,2014-07-13 06:44:20 PM -0700,,-8.66,Signature purchase,false,BROADWAY WINE AND SPIRITS,Broadway Wine And Spirits,Food & Drink,Alcohol & Bars,"",Boulder,CO,80305,39.981863,-105.258485,
2014/07/13,2014-07-13 12:13:40 PM -0700,,-134.71,Pin purchase,false,COSTCO WHSE #0480        ,Costco Whse,Uncategorized,Other Shopping,"",Superior,CO,80027,39.935561,-105.158231,
2014/07/19,2014-07-18 06:05:26 PM -0700,,-25.67,Signature purchase,false,PEI WEI #0104      Q02   ,Pei Wei 0104 Q02,Food & Drink,Fast Food,0104 Q02,Boulder,CO,80301,40.051351,-105.227413,
2014/07/19,2014-07-18 07:01:19 PM -0700,,-2.80,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014204,-105.227459,
2014/07/18,2014-07-18 12:16:03 PM -0700,,-9.30,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/07/20,2014-07-19 05:32:24 PM -0700,,-70.87,Pin purchase,false,KING SOOPERS 600 SOUTH BR,King Soopers,Transportation,Gas,"",Boulder,CO,"",40.027443,-105.25174,
2014/07/20,2014-07-19 05:39:16 PM -0700,,-10.78,Signature purchase,false,TACO BELL 000300031948   ,Taco Bell,Food & Drink,Fast Food,2450 Baseline Rd,Boulder,CO,80303,40,-105.262023,
2014/07/20,2014-07-19 06:00:10 PM -0700,,-1.07,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014204,-105.227459,
2014/07/20,2014-07-20 10:28:36 AM -0700,,-7.63,Signature purchase,false,EINSTEIN BROS BAGELS3331 ,Einstein Bros Bagels3331,Food & Drink,Restaurants,"",Boulder,CO,80302,40.019224,-105.274675,
2014/07/20,2014-07-20 11:15:47 AM -0700,,-60.63,Pin purchase,false,SAFEWAY  STORE  2911     ,Safeway,Food & Drink,Groceries,3325 28th St,Boulder,CO,80302,40.035097,-105.260054,
2014/07/22,2014-07-21 05:42:12 PM -0700,,-20.52,Signature purchase,false,PETTYJOHNS LIQUOR & WI   ,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,"",Boulder,CO,80305,39.981863,-105.258485,
2014/07/22,2014-07-21 05:54:14 PM -0700,,-12.26,Pin purchase,false,KING SOOPERS 3600 TABLE M,King Soopers,Food & Drink,Groceries,1650 30th St,Boulder,CO,"",40.015802,-105.252057,
2014/07/23,2014-07-23 10:31:23 AM -0700,,-2.50,Signature purchase,false,THE CUP ESPRESSO CAFE    ,The Cup Espresso Cafe,Food & Drink,Fast Food,1521 Pearl St,Boulder,CO,80302,40.019212,-105.275446,
2014/07/25,2014-07-25 04:38:40 AM -0700,,520.00,ACH,false,Electronic Funds Transfer - LIVINGSOCIAL   Pending ... ,Livingsocial,Income,Paycheck,,,,,,,
2014/07/27,2014-07-27 03:24:59 AM -0700,,-5.28,Signature purchase,false,DNC TRAVEL -- CHAR       ,Dnc Travel Char,Food & Drink,Fast Food,"",Charleston,SC,29418,32.864808,-80.063458,
2014/07/27,2014-07-27 03:42:02 PM -0700,,-308.33,Pin purchase,false,TARGET T1769 TARGET T1769,Target,Food & Drink,Groceries,400 Marshall Rd,Superior,CO,"",39.956608,-105.174366,
2014/07/27,2014-07-27 04:07:19 PM -0700,,-16.53,Pin purchase,false,TRADER JOE'S #301 QPS    ,Trader Joe's 301 Qps,Food & Drink,Groceries,301 Qps,Boulder,CO,80301,40.051351,-105.227413,
2014/07/29,2014-07-28 09:19:57 PM -0700,,-11.37,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/07/30,2014-07-29 09:31:54 PM -0700,,-65.01,Signature purchase,false,KING SOOPERS #0633 FUEL  ,King Soopers 0633 Fuel,Transportation,Gas,0633 Fuel,Boulder,CO,80305,39.981863,-105.258485,
2014/07/31,2014-07-31 11:36:40 AM -0700,,-8.45,Signature purchase,false,WOODY CREEK BAKERY & C   ,Woody Creek Bakery & C,Food & Drink,Restaurants,"",Boulder,CO,80302,40.019224,-105.274675,
2014/08/01,2014-08-01 03:12:37 PM -0700,,-71.86,Signature purchase,false,ACT*BoulderParksAndRec   ,Boulderparksandrec,Uncategorized,Unknown,"","",CA,92121,32.899592,-117.201203,
2014/08/01,2014-08-01 04:28:52 AM -0700,,0.01,ACH,false,INTEREST CREDIT,Interest Credit,Income,Interest,,,,,,,
2014/08/02,2014-08-01 05:47:16 PM -0700,,-3.33,Signature purchase,false,WENDY'S #306             ,Wendy's,Food & Drink,Fast Food,5350 Arapahoe Ave,Boulder,CO,80302,40.014204,-105.227459,
2014/08/03,2014-08-03 08:44:59 AM -0700,,-12.40,Signature purchase,false,MSFT   *BILLING          ,Billing,Uncategorized,Unknown,"",Bickleton,WA,98052,46.8433155,-121.21425550000001,
2014/08/07,2014-08-06 05:08:01 PM -0700,,-5.17,Signature purchase,false,MSFT   *BILLING,Billing,Uncategorized,Unknown,,,,,,,
2014/08/08,2014-08-08 03:37:01 AM -0700,,520.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/08/09,2014-08-08 06:46:27 PM -0700,,-32.05,Signature purchase,false,NOODLES & CO 150,Noodles & Co,Food & Drink,Restaurants,,,,,,,
2014/08/09,2014-08-09 02:18:32 PM -0700,,-11.76,Signature purchase,false,CHICK-FIL-A #1290,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2014/08/09,2014-08-09 04:28:49 PM -0700,,-8.66,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/08/10,2014-08-09 05:23:35 PM -0700,,-44.49,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,995 S Hover St,Longmont,CO,"",40.150622,-105.134041,
2014/08/10,2014-08-10 04:04:08 PM -0700,,-32.40,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Wi,Food & Drink,Alcohol & Bars,,,,,,,
2014/08/10,2014-08-10 04:31:42 PM -0700,,-78.08,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,600 Marshall Rd,Superior,CO,"",39.95952,-105.174426,
2014/08/10,2014-08-10 04:41:33 PM -0700,,-72.48,Pin purchase,false,COSTCO GAS #04,Costco Gas,Transportation,Gas,"",Corona,CA,"",33.862352,-117.563857,
2014/08/10,2014-08-10 04:57:53 PM -0700,,-14.67,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,995 S Hover St,Longmont,CO,"",40.150622,-105.134041,
2014/08/10,2014-08-10 11:13:55 AM -0700,,-12.20,Signature purchase,false,TACO BELL 000300031948,Taco Bell,Food & Drink,Fast Food,,,,,,,
2014/08/12,2014-08-11 07:18:58 PM -0700,,-1.94,Signature purchase,false,WENDY'S #306,Wendy's,Food & Drink,Fast Food,,,,,,,
2014/08/11,2014-08-11 11:44:43 AM -0700,,-15.52,Signature purchase,false,MSFT   *XBOX LIVE,Xbox Live,Uncategorized,Unknown,,,,,,,
2014/08/12,2014-08-12 04:38:02 PM -0700,,-41.00,Pin purchase,false,1535 Pearl St,1535 Pearl St,Uncategorized,Cash,1535 Pearl St,Boulder,CO,"",40.027443,-105.25174,
